GAME_ID,OLD_HOME_TEAM_WIN,OLD_HOME_TEAM_REST,NEW_HOME_TEAM_WIN,NEW_HOME_TEAM_REST
21000792,0,0.61,0,1.92
21000793,0,0.34,0,2.21
21000794,1,0.61,1,1.88
21000795,0,0.39,0,1.84
21000796,0,0.55,0,2.59
21000797,0,0.63,0,1.88
21000798,0,0.35,0,2.31
21000799,0,0.4,0,1.88
21000800,0,0.42,0,1.8
21000801,0,0.51,0,2.21
21000802,0,0.19,0,1.7
21000803,0,0.13,0,2.45
21000804,1,0.31,1,2.26
21000805,1,0.47,1,1.81
21000806,0,0.33,0,1.89
21000807,0,0.41,0,1.93
21000808,1,0.1,1,2.01
21000809,1,0.74,1,1.9
21000810,0,0.86,0,2.13
21000811,1,0.45,1,2.16
21000812,1,0.48,1,1.74
21000813,0,0.42,0,1.9
21000814,0,0.27,0,1.76
21000815,1,0.13,1,1.75
21000816,0,0.27,0,1.9
21000817,1,0.34,1,2.17
21000818,0,0.87,0,1.93
21000819,1,0.75,1,2.54
21000820,1,0.83,1,1.92
21000821,1,0.47,1,2.22
21000822,1,0.57,1,2.1
21000823,1,0.63,1,2.13
21000824,1,0.65,1,2.02
21000825,0,0.4,0,2.19
21000826,1,0.54,1,2.39
21000827,1,0.22,1,2.09
21000828,1,0.18,1,1.81
21000829,1,0.48,1,2.36
21000830,0,0.18,0,1.92
21000831,1,0.77,1,2.18
21000832,0,0.56,0,2.14
21000833,0,0.42,0,1.8
21000834,0,0.17,0,2.01
21000835,1,0.9,1,2.02
21000836,1,0.83,1,2.44
21000837,0,0.71,0,2.09
21000838,1,0.44,1,2.04
21000839,0,0.33,0,2.56
21000840,0,0.45,0,2.2
21000841,1,0.84,1,2.31
21000842,1,0.28,1,2.2
21000843,1,0.65,1,2.55
21000844,1,0.48,1,2.18
21000845,0,0.84,0,2.3
21000846,1,0.26,1,2.26
21000847,0,0.48,0,2.44
21000848,1,0.59,1,1.96
21000849,0,0.77,0,2.38
21000850,1,0.67,1,2.2
21000851,1,0.18,1,2.24
21000852,1,0.66,1,2.66
21000853,0,0.08,0,2.06
21000854,1,0.12,1,2.23
21000855,1,0.55,1,2.46
21000856,1,0.9,1,2.34
21000857,1,0.48,1,2.43
21000858,0,0.94,0,2.38
21000859,1,0.59,1,2.41
21000860,1,0.66,1,2.15
21000861,1,0.62,1,2.22
21000862,0,0.73,0,1.96
21000863,1,0.78,1,2.17
21000864,0,0.45,0,2.2
21000865,1,0.32,1,2.36
21000866,1,0.6,1,2.03
21000867,1,0.51,1,2.31
21000868,0,0.05,0,2.05
21000869,1,0.7,1,2.37
21000870,0,0.56,0,2.43
21000871,1,0.67,1,2.03
21000872,1,0.62,1,2.31
21000873,0,0.1,0,2.0
21000874,1,0.13,1,1.81
21000875,1,0.73,1,2.23
21000876,1,0.72,1,2.35
21000877,0,0.35,0,2.17
21000878,0,0.12,0,1.8
21000879,0,0.49,0,1.97
21000880,0,0.34,0,2.18
21000881,0,0.55,0,2.29
21000882,1,0.04,1,2.04
21000883,1,0.67,1,2.26
21000884,0,0.3,0,2.16
21000885,0,0.61,0,2.15
21000886,1,0.8,1,2.3
21000887,0,0.73,0,2.02
21000888,0,0.75,0,2.26
21000889,0,0.08,0,2.05
21000890,0,0.06,0,2.0
21000891,1,0.51,1,2.13
21000892,0,0.26,0,2.05
21000893,1,0.18,1,1.89
21000894,1,0.32,1,1.98
21000895,1,0.78,1,2.21
21000896,0,0.9,0,2.11
21000897,1,0.2,1,2.13
21000898,1,0.55,1,2.01
21000899,1,0.23,1,2.32
21000900,0,0.36,0,2.03
21000901,0,0.5,0,2.21
21000902,1,0.42,1,2.02
21000903,0,0.36,0,2.42
21000904,0,0.04,0,2.0
21000905,1,0.79,1,2.31
21000906,0,0.28,0,1.84
21000907,1,0.45,1,2.11
21000908,1,0.23,1,2.33
21000909,1,0.68,1,2.11
21000910,0,0.46,0,1.91
21000911,1,0.05,1,1.87
21000912,0,0.49,0,2.38
21000913,0,0.17,0,2.23
21000914,1,0.06,1,2.4
21000915,0,0.9,0,1.96
21000916,1,0.6,1,2.27
21000917,0,0.61,0,2.02
21000918,1,0.86,1,2.25
21000919,0,0.63,0,2.09
21000920,0,0.7,0,2.19
21000921,1,0.98,1,2.31
21000922,0,0.49,0,2.44
21000923,1,0.72,1,2.02
21000924,1,0.9,1,2.2
21000925,1,0.37,1,2.15
21000926,1,0.03,1,2.18
21000927,1,0.61,1,2.09
21000928,1,0.11,1,2.19
21000929,1,0.56,1,2.17
21000930,1,0.37,1,2.07
21000931,0,0.22,0,2.11
21000932,0,0.81,0,2.01
21000933,0,0.41,0,2.01
21000934,1,0.19,1,2.23
21000935,1,0.73,1,2.22
21000936,0,0.5,0,2.28
21000937,1,0.66,1,2.22
21000938,0,0.99,0,2.25
21000939,0,0.32,0,2.36
21000940,0,0.15,0,2.03
21000941,0,0.6,0,2.15
21000942,1,0.61,1,1.88
21000943,1,0.82,1,1.94
21000944,1,0.64,1,1.94
21000945,0,0.22,0,1.77
21000946,0,0.2,0,2.09
21000947,0,0.27,0,2.01
21000948,0,0.33,0,2.23
21000949,0,0.16,0,1.92
21000950,0,0.23,0,1.97
21000951,0,0.14,0,2.09
21000952,1,0.49,1,2.03
21000953,0,0.1,0,2.02
21000954,1,0.58,1,2.49
21000955,0,0.88,0,1.97
21000956,0,0.21,0,2.41
21000957,0,0.94,0,2.35
21000958,0,0.76,0,1.95
21000959,1,0.48,1,2.06
21000960,1,0.15,1,1.81
21000961,1,0.42,1,1.82
21000962,1,0.54,1,2.19
21000963,0,0.13,0,2.07
21000964,1,0.1,1,2.07
21000965,1,0.51,1,1.84
21000966,0,0.66,0,2.02
21000967,1,0.07,1,2.02
21000968,1,0.72,1,2.4
21000969,1,0.59,1,1.97
21000970,1,0.14,1,2.33
21000971,1,0.92,1,1.96
21000972,1,0.43,1,1.84
21000973,1,0.68,1,2.0
21000974,1,0.69,1,2.16
21000975,1,0.31,1,1.87
21000976,1,0.4,1,2.06
21000977,1,0.12,1,1.97
21000978,0,0.16,0,2.34
21000979,1,0.95,1,1.79
21000980,1,0.65,1,2.23
21000981,1,0.62,1,2.03
21000982,0,0.68,0,1.87
21000983,0,0.55,0,2.27
21000984,1,0.71,1,2.25
21000985,0,0.15,0,2.37
21000986,0,0.43,0,2.27
21000987,0,0.44,0,2.2
21000988,1,0.42,1,2.23
21000989,0,0.55,0,1.97
21000990,1,0.54,1,1.89
21000991,1,0.81,1,2.51
21000992,0,0.1,0,2.28
21000993,1,0.6,1,2.05
21000994,1,0.34,1,2.12
21000995,0,0.74,0,2.03
21000996,1,0.37,1,2.22
21000997,1,0.23,1,1.92
21000998,1,0.04,1,1.89
21000999,1,0.76,1,2.07
21001000,1,0.37,1,1.87
21001001,1,0.96,1,2.01
21001002,1,0.39,1,2.12
21001003,0,0.41,0,1.95
21001004,1,0.41,1,2.01
21001005,1,0.14,1,2.42
21001006,0,0.73,0,2.04
21001007,0,0.51,0,1.82
21001008,1,0.5,1,2.02
21001009,1,0.58,1,2.18
21001010,1,0.49,1,1.93
21001011,0,0.36,0,1.91
21001012,0,0.46,0,1.78
21001013,0,0.46,0,1.9
21001014,0,0.88,0,2.6
21001015,1,0.25,1,1.98
21001016,1,0.59,1,2.1
21001017,1,0.38,1,1.76
21001018,1,0.6,1,1.92
21001019,1,0.19,1,2.33
21001020,0,0.28,0,1.96
21001021,1,0.42,1,2.34
21001022,1,0.94,1,1.88
21001023,0,0.53,0,1.9
21001024,1,0.72,1,2.15
21001025,1,0.34,1,1.86
21001026,1,0.13,1,1.99
21001027,0,0.24,0,1.93
21001028,1,0.84,1,2.42
21001029,1,0.31,1,2.1
21001030,1,0.66,1,1.84
21001031,1,0.37,1,2.23
21001032,0,0.66,0,2.2
21001033,1,0.72,1,2.09
21001034,1,0.73,1,2.08
21001035,1,0.03,1,2.18
21001036,1,0.18,1,1.97
21001037,1,0.56,1,1.88
21001038,0,0.18,0,2.05
21001039,0,0.54,0,1.9
21001040,1,0.81,1,2.12
21001041,0,0.96,0,1.9
21001042,1,0.36,1,1.92
21001043,1,0.9,1,2.35
21001044,0,0.18,0,2.14
21001045,0,0.26,0,2.02
21001046,0,0.22,0,1.68
21001047,1,0.66,1,2.04
21001048,1,0.58,1,2.19
21001049,1,0.81,1,2.07
21001050,1,0.41,1,1.94
21001051,0,0.46,0,1.97
21001052,1,0.55,1,1.9
21001053,1,0.93,1,2.28
21001054,0,0.17,0,2.32
21001055,0,0.12,0,2.12
21001056,1,0.47,1,2.14
21001057,0,0.73,0,1.88
21001058,0,0.41,0,2.41
21001059,0,0.15,0,1.74
21001060,0,0.71,0,2.08
21001061,1,0.64,1,2.1
21001062,1,0.88,1,2.28
21001063,1,0.41,1,1.81
21001064,1,0.6,1,1.95
21001065,1,0.36,1,2.1
21001066,1,0.57,1,2.3
21001067,0,0.19,0,1.87
21001068,0,0.73,0,1.79
21001069,1,0.88,1,2.08
21001070,0,0.49,0,1.9
21001071,1,0.08,1,2.1
21001072,1,0.85,1,2.19
21001073,0,0.1,0,1.79
21001074,1,0.85,1,2.06
21001075,1,0.76,1,2.08
21001076,1,0.74,1,1.96
21001077,0,0.61,0,1.85
21001078,1,0.7,1,2.1
21001079,1,0.06,1,1.8
21001080,1,0.95,1,2.41
21001081,1,0.2,1,2.01
21001082,1,0.41,1,2.03
21001083,1,0.18,1,2.09
21001084,0,0.65,0,1.87
21001085,0,0.13,0,1.89
21001086,1,0.38,1,1.89
21001087,0,0.43,0,2.09
21001088,0,0.39,0,2.08
21001089,1,0.9,1,2.16
21001090,1,0.54,1,2.1
21001091,0,0.05,0,2.12
21001092,1,0.84,1,2.07
21001093,1,0.37,1,1.83
21001094,1,0.97,1,2.34
21001095,0,0.4,0,1.87
21001096,1,0.61,1,2.03
21001097,1,0.32,1,1.71
21001098,0,0.93,0,1.89
21001099,0,0.26,0,1.85
21001100,0,0.09,0,1.91
21001101,1,0.26,1,2.06
21001102,0,0.2,0,2.04
21001103,1,0.89,1,2.05
21001104,1,0.79,1,1.9
21001105,1,0.65,1,2.04
21001106,1,0.74,1,2.02
21001107,1,0.55,1,1.77
21001108,1,0.52,1,1.91
21001109,0,0.13,0,2.23
21001110,0,0.38,0,1.82
21001111,1,0.04,1,1.76
21001112,1,0.7,1,2.27
21001113,0,0.04,0,2.28
21001114,1,0.5,1,2.35
21001115,1,0.82,1,2.33
21001116,0,0.18,0,1.73
21001117,0,0.59,0,2.27
21001118,0,0.17,0,2.06
21001119,1,0.98,1,2.64
21001120,1,0.7,1,1.81
21001121,1,0.61,1,2.17
21001122,1,0.68,1,1.93
21001123,1,0.25,1,1.86
21001124,0,0.3,0,2.36
21001125,1,0.76,1,2.04
21001126,0,0.02,0,2.23
21001127,0,0.67,0,2.28
21001128,1,0.49,1,2.18
21001129,1,0.12,1,1.78
21001130,1,0.46,1,1.92
21001131,0,0.57,0,1.78
21001132,0,0.06,0,2.29
21001133,1,0.83,1,1.76
21001134,1,0.86,1,2.0
21001135,1,0.35,1,1.76
21001136,1,0.26,1,1.94
21001137,1,0.26,1,2.0
21001138,1,0.08,1,1.89
21001139,0,0.99,0,2.28
21001140,1,0.39,1,1.84
21001141,0,0.55,0,2.02
21001142,0,0.06,0,1.9
21001143,1,0.36,1,2.17
21001144,1,0.06,1,2.12
21001145,1,0.38,1,1.82
21001146,1,0.66,1,2.14
21001147,1,0.45,1,2.23
21001148,1,0.64,1,1.94
21001149,0,0.56,0,2.02
21001150,1,0.15,1,1.93
21001151,1,0.04,1,1.92
21001152,1,0.5,1,2.11
21001153,1,0.67,1,1.9
21001154,1,0.59,1,1.87
21001155,1,0.57,1,2.14
21001156,1,0.89,1,1.98
21001157,0,0.91,0,2.18
21001158,0,0.78,0,2.12
21001159,0,0.95,0,2.18
21001160,0,0.76,0,1.95
21001161,0,0.66,0,2.23
21001162,0,0.24,0,1.83
21001163,1,0.53,1,2.05
21001164,0,0.89,0,2.14
21001165,0,0.35,0,1.81
21001166,0,0.25,0,1.9
21001167,1,0.09,1,2.02
21001168,0,0.01,0,1.97
21001169,1,0.63,1,2.37
21001170,1,0.62,1,1.78
21001171,1,0.59,1,1.75
21001172,0,0.27,0,2.02
21001173,1,0.67,1,1.93
21001174,1,0.93,1,1.99
21001175,0,0.35,0,2.16
21001176,1,0.69,1,2.04
21001177,0,0.24,0,1.8
21001178,1,0.23,1,1.84
21001179,1,0.48,1,1.73
21001180,0,0.62,0,1.8
21001181,1,0.39,1,2.01
21001182,1,0.59,1,2.11
21001183,1,0.61,1,2.33
21001184,1,0.75,1,2.3
21001185,1,0.74,1,1.82
21001186,1,0.18,1,2.02
21001187,1,0.67,1,1.78
21001188,1,0.35,1,1.64
21001189,1,0.34,1,2.11
21001190,1,0.39,1,1.69
21001191,1,0.73,1,1.97
21001192,1,0.5,1,1.8
21001193,0,0.78,0,2.29
21001194,1,0.73,1,2.09
21001195,0,0.11,0,1.89
21001196,1,0.11,1,1.93
21001197,1,0.74,1,2.27
21001198,0,0.79,0,2.04
21001199,1,0.45,1,2.01
21001200,0,0.78,0,2.31
21001201,0,0.2,0,2.0
21001202,0,0.17,0,1.99
21001203,0,0.11,0,1.68
21001204,0,0.49,0,2.05
21001205,1,0.56,1,1.71
21001206,0,0.73,0,1.83
21001207,1,0.59,1,1.75
21001208,0,0.56,0,2.02
21001209,0,0.56,0,2.09
21001210,1,0.67,1,1.83
21001211,1,0.2,1,1.65
21001212,0,0.55,0,1.65
21001213,0,0.92,0,1.96
21001214,1,0.78,1,2.19
21001215,1,0.13,1,2.0
21001216,1,0.29,1,1.7
21001217,1,0.38,1,1.77
21001218,1,0.52,1,1.77
21001219,1,0.68,1,2.04
21001220,0,0.33,0,2.04
21001221,0,0.27,0,1.81
21001222,1,0.99,1,1.71
21001223,1,0.76,1,1.86
21001224,0,0.0,0,2.11
21001225,0,0.92,0,1.75
21001226,1,0.44,1,2.09
21001227,1,0.35,1,2.06
21001228,1,0.2,1,2.2
21001229,1,0.47,1,1.72
21001230,0,0.37,0,1.72
21100143,0,0.36,0,1.0
21100150,1,0.4,1,1.18
21100154,1,0.54,1,1.0
21100159,0,0.24,0,1.18
21100160,1,0.62,1,1.18
21100161,0,0.06,0,1.15
21100163,0,0.26,0,1.18
21100164,1,0.26,1,1.18
21100165,1,0.83,1,1.18
21100166,1,0.59,1,1.18
21100167,0,0.31,0,1.0
21100168,1,0.6,1,1.33
21100169,1,0.89,1,1.18
21100170,0,0.15,0,1.15
21100171,1,0.04,1,1.12
21100172,1,0.69,1,1.18
21100173,1,0.79,1,1.15
21100174,1,0.93,1,1.0
21100175,1,0.46,1,1.18
21100176,1,0.51,1,1.15
21100177,1,0.93,1,1.36
21100178,1,0.89,1,1.15
21100179,1,0.6,1,1.36
21100181,0,0.37,0,1.18
21100182,0,0.73,0,1.45
21100183,1,0.72,1,1.33
21100184,0,0.38,0,1.33
21100185,1,0.64,1,1.33
21100186,1,0.83,1,1.3
21100187,0,0.1,0,1.3
21100188,0,0.36,0,1.28
21100189,1,0.79,1,1.33
21100190,0,0.12,0,1.3
21100192,0,0.16,0,1.18
21100193,1,0.32,1,1.43
21100194,1,0.62,1,1.33
21100195,1,0.89,1,1.45
21100196,0,0.56,0,1.3
21100197,1,0.27,1,1.69
21100198,1,0.64,1,1.15
21100199,0,0.26,0,1.3
21100200,1,0.78,1,1.25
21100201,1,0.82,1,1.43
21100202,0,0.89,0,1.43
21100203,1,0.07,1,1.43
21100204,0,0.93,0,1.37
21100205,1,0.11,1,1.33
21100206,1,0.18,1,1.4
21100207,0,0.25,0,1.45
21100208,1,0.86,1,1.45
21100209,0,0.08,0,1.43
21100210,1,0.55,1,1.53
21100211,1,0.14,1,1.43
21100212,1,0.58,1,1.0
21100213,1,0.51,1,1.75
21100214,1,0.85,1,1.39
21100215,0,0.88,0,1.53
21100216,0,0.05,0,1.53
21100217,1,0.59,1,1.53
21100218,0,0.38,0,1.53
21100219,0,0.4,0,1.45
21100220,0,0.17,0,1.55
21100221,0,0.11,0,1.4
21100222,0,0.38,0,1.61
21100223,1,0.62,1,1.48
21100224,0,0.7,0,1.48
21100225,0,0.72,0,1.18
21100226,0,0.42,0,1.39
21100227,1,0.61,1,1.45
21100228,0,0.11,0,1.45
21100229,1,0.67,1,1.8
21100230,1,0.07,1,1.33
21100231,0,0.46,0,1.69
21100232,1,0.84,1,1.4
21100233,1,0.89,1,1.45
21100234,0,0.03,0,1.47
21100235,1,0.9,1,1.5
21100236,1,0.59,1,1.62
21100237,0,0.25,0,1.62
21100238,1,0.48,1,1.33
21100239,1,0.3,1,1.57
21100240,0,0.78,0,1.65
21100241,0,0.33,0,1.61
21100242,1,0.49,1,1.54
21100243,1,0.51,1,1.45
21100244,1,0.89,1,1.51
21100245,0,0.63,0,1.56
21100246,0,0.02,0,1.57
21100247,1,0.76,1,1.86
21100248,0,0.53,0,1.59
21100249,1,0.74,1,1.57
21100250,1,0.37,1,1.54
21100251,0,0.28,0,1.68
21100252,0,0.07,0,1.67
21100253,0,0.81,0,1.82
21100254,1,0.52,1,1.71
21100255,0,0.4,0,1.57
21100256,1,0.58,1,1.44
21100257,0,0.66,0,1.62
21100258,1,0.11,1,1.6
21100259,1,0.11,1,1.63
21100260,0,0.25,0,1.55
21100261,0,0.93,0,1.6
21100262,0,0.96,0,1.66
21100263,1,0.84,1,1.89
21100264,0,0.83,0,1.65
21100265,1,0.54,1,1.6
21100266,0,0.72,0,2.05
21100267,0,0.27,0,1.62
21100268,1,0.22,1,1.86
21100269,1,0.19,1,1.74
21100270,0,0.66,0,1.69
21100271,1,0.44,1,1.52
21100272,1,0.44,1,1.69
21100273,1,0.78,1,1.6
21100274,0,0.17,0,1.63
21100275,0,0.41,0,1.7
21100276,1,0.79,1,1.66
21100277,1,0.62,1,1.67
21100278,1,0.01,1,1.71
21100279,1,0.64,1,1.72
21100280,1,0.57,1,1.73
21100281,1,0.55,1,1.71
21100282,1,0.93,1,1.93
21100283,1,0.48,1,1.48
21100284,0,0.46,0,1.78
21100285,1,0.63,1,1.57
21100286,0,0.02,0,1.52
21100287,1,0.76,1,1.59
21100288,1,0.41,1,1.57
21100289,1,0.32,1,1.85
21100290,1,0.18,1,1.68
21100291,1,0.86,1,1.72
21100292,0,0.86,0,1.67
21100293,0,0.71,0,1.71
21100294,0,0.3,0,1.64
21100295,1,0.7,1,1.76
21100296,0,0.34,0,1.76
21100297,0,0.71,0,1.78
21100298,0,0.96,0,1.94
21100299,1,0.75,1,1.64
21100300,0,0.51,0,1.63
21100301,1,0.91,1,1.59
21100302,1,0.61,1,1.65
21100303,0,0.28,0,1.7
21100304,0,0.84,0,1.67
21100305,1,0.55,1,1.88
21100306,0,0.45,0,1.74
21100307,1,0.75,1,1.64
21100308,0,0.58,0,1.76
21100309,0,0.51,0,1.8
21100310,1,0.64,1,1.82
21100311,1,0.11,1,1.81
21100312,1,0.19,1,1.57
21100313,1,0.55,1,1.9
21100314,1,0.31,1,2.19
21100315,1,0.83,1,1.71
21100316,1,0.13,1,1.61
21100317,1,0.71,1,1.6
21100318,1,0.32,1,1.62
21100319,1,0.74,1,1.72
21100320,0,0.15,0,1.69
21100321,0,0.87,0,1.69
21100322,0,0.65,0,1.7
21100323,1,0.54,1,1.67
21100324,1,0.44,1,1.8
21100325,0,0.7,0,1.9
21100326,0,0.87,0,1.84
21100327,0,0.41,0,1.85
21100328,1,0.69,1,1.55
21100329,1,0.08,1,2.06
21100330,0,0.89,0,1.58
21100331,1,0.54,1,2.15
21100332,1,0.26,1,1.69
21100333,0,0.89,0,1.76
21100334,1,0.42,1,1.68
21100335,0,0.54,0,1.69
21100336,1,0.02,1,1.51
21100337,1,0.81,1,1.67
21100338,1,0.37,1,1.78
21100339,1,0.75,1,2.07
21100340,0,0.58,0,1.75
21100341,0,0.62,0,1.79
21100342,0,0.15,0,1.62
21100343,0,0.58,0,1.87
21100344,0,0.89,0,1.6
21100345,1,0.18,1,1.57
21100346,1,0.35,1,1.42
21100347,1,0.23,1,1.83
21100348,1,0.62,1,1.62
21100349,0,0.55,0,1.63
21100350,1,0.79,1,1.63
21100351,1,0.31,1,1.78
21100352,1,0.36,1,1.67
21100353,1,0.39,1,2.05
21100354,1,0.42,1,1.72
21100355,1,0.87,1,1.73
21100356,1,0.75,1,1.78
21100357,1,0.73,1,1.69
21100358,1,0.1,1,1.69
21100359,0,0.74,0,1.64
21100360,0,0.24,0,1.64
21100361,1,0.45,1,1.65
21100362,0,0.39,0,1.89
21100363,0,0.28,0,1.5
21100364,0,0.04,0,1.71
21100365,0,0.27,0,1.71
21100366,0,0.61,0,1.77
21100367,1,0.6,1,1.85
21100368,1,0.92,1,1.78
21100369,1,0.83,1,1.82
21100370,0,0.37,0,1.88
21100371,1,0.75,1,1.87
21100372,0,0.46,0,2.28
21100373,0,0.23,0,1.68
21100374,0,0.82,0,1.75
21100375,0,0.4,0,1.74
21100376,1,0.5,1,1.7
21100377,1,0.32,1,1.85
21100378,0,0.16,0,1.71
21100379,1,0.26,1,1.91
21100380,1,0.19,1,1.59
21100381,0,0.03,0,1.76
21100382,0,0.18,0,1.76
21100383,0,0.41,0,1.81
21100384,0,0.94,0,1.82
21100385,0,0.12,0,1.62
21100386,0,0.81,0,1.67
21100387,1,0.49,1,1.88
21100388,1,0.15,1,1.74
21100389,0,0.55,0,1.79
21100390,0,0.27,0,1.79
21100391,0,0.0,0,2.26
21100392,0,0.66,0,1.76
21100393,1,0.71,1,1.91
21100394,0,0.55,0,1.88
21100395,1,0.76,1,1.76
21100396,1,0.46,1,1.67
21100397,0,0.02,0,1.81
21100398,0,0.55,0,1.76
21100399,0,0.24,0,1.91
21100400,0,0.0,0,2.03
21100401,0,0.32,0,1.62
21100402,0,0.37,0,1.72
21100403,0,0.07,0,1.62
21100404,0,0.37,0,1.63
21100405,1,0.67,1,1.85
21100406,0,0.66,0,1.63
21100407,0,0.66,0,1.9
21100408,0,0.43,0,1.79
21100409,1,0.42,1,1.73
21100410,0,0.81,0,1.93
21100411,0,0.67,0,1.94
21100412,1,0.54,1,2.37
21100413,0,0.64,0,1.73
21100414,0,0.0,0,2.02
21100415,1,0.63,1,1.69
21100416,0,0.44,0,1.7
21100417,1,0.01,1,2.02
21100418,1,0.78,1,1.88
21100419,1,0.69,1,2.12
21100420,0,0.29,0,1.83
21100421,0,0.22,0,1.87
21100422,0,0.54,0,1.94
21100423,1,0.62,1,1.86
21100424,1,0.43,1,1.78
21100425,1,0.69,1,2.07
21100426,1,0.39,1,1.93
21100427,0,0.34,0,1.93
21100428,1,0.59,1,1.94
21100429,0,0.19,0,1.68
21100430,1,0.75,1,1.75
21100431,0,0.61,0,1.96
21100432,0,0.05,0,2.06
21100433,1,0.93,1,1.72
21100434,1,0.24,1,2.13
21100435,0,0.3,0,1.75
21100436,1,0.36,1,1.73
21100437,1,0.16,1,1.75
21100438,1,0.85,1,1.9
21100439,0,0.31,0,1.52
21100440,0,0.79,0,2.1
21100441,1,0.53,1,1.78
21100442,1,0.1,1,1.58
21100443,1,0.75,1,1.89
21100444,0,0.49,0,1.62
21100445,0,0.13,0,1.73
21100446,0,0.48,0,1.81
21100447,1,0.83,1,1.79
21100448,1,0.57,1,1.81
21100449,0,0.5,0,2.11
21100450,0,0.95,0,1.77
21100451,1,0.75,1,1.7
21100452,0,0.58,0,1.78
21100453,1,0.53,1,1.9
21100454,1,0.2,1,1.87
21100455,1,0.72,1,2.13
21100456,0,0.79,0,1.7
21100457,0,0.83,0,1.91
21100458,1,0.83,1,1.57
21100459,1,0.32,1,1.69
21100460,1,0.63,1,1.81
21100461,1,0.95,1,1.83
21100462,1,0.71,1,1.85
21100463,1,0.33,1,2.09
21100464,1,0.4,1,1.84
21100465,0,0.35,0,1.73
21100466,1,0.38,1,1.82
21100467,1,0.63,1,1.83
21100468,1,0.69,1,1.92
21100469,1,0.14,1,1.68
21100470,1,0.55,1,1.93
21100471,0,0.76,0,1.66
21100472,0,0.42,0,1.68
21100473,1,0.59,1,1.67
21100474,1,0.62,1,1.76
21100475,1,0.79,1,1.75
21100476,1,0.18,1,1.69
21100477,0,0.31,0,1.73
21100478,1,0.42,1,1.56
21100479,1,0.54,1,1.91
21100480,1,0.24,1,1.91
21100481,1,0.55,1,2.07
21100482,1,0.6,1,1.87
21100483,1,0.96,1,1.86
21100484,1,0.59,1,1.53
21100485,1,0.37,1,1.61
21100486,1,0.09,1,2.15
21100487,0,0.19,0,1.99
21100488,0,0.22,0,2.19
21100489,0,0.7,0,1.88
21100490,1,0.86,1,1.8
21100491,0,0.49,0,1.67
21100492,1,0.5,1,1.72
21100493,1,0.7,1,1.94
21100494,1,0.73,1,1.73
21100495,1,0.5,1,1.74
21100496,0,0.62,0,1.64
21100497,0,0.75,0,1.81
21100498,1,0.35,1,1.8
21100499,1,0.98,1,1.88
21100500,1,0.16,1,1.82
21100501,0,0.3,0,1.61
21100502,1,0.91,1,1.65
21100503,0,0.47,0,2.26
21100504,1,0.82,1,2.13
21100505,0,0.36,0,2.13
21100506,1,0.8,1,2.31
21100507,1,0.19,1,2.15
21100508,1,0.82,1,2.14
21100509,0,0.5,0,2.2
21100510,1,0.37,1,2.18
21100511,0,0.57,0,2.2
21100512,0,0.4,0,1.92
21100513,0,0.08,0,2.11
21100514,1,0.39,1,2.02
21100515,1,0.45,1,2.03
21100516,0,0.44,0,2.21
21100517,1,0.24,1,1.92
21100518,1,0.73,1,1.98
21100519,0,0.36,0,1.98
21100520,0,0.77,0,2.31
21100521,1,0.2,1,2.04
21100522,1,0.09,1,1.97
21100523,1,0.53,1,2.16
21100524,0,0.7,0,1.85
21100525,1,0.41,1,2.07
21100526,0,0.58,0,2.15
21100527,0,0.38,0,1.86
21100528,0,0.51,0,2.17
21100529,1,0.59,1,2.02
21100530,1,0.29,1,2.18
21100531,0,0.21,0,2.03
21100532,1,0.26,1,1.94
21100533,1,0.24,1,1.98
21100534,0,0.59,0,1.95
21100535,1,0.52,1,2.25
21100536,1,0.39,1,1.98
21100537,1,0.61,1,1.87
21100538,1,0.69,1,2.13
21100539,1,0.06,1,2.27
21100540,1,0.53,1,1.96
21100541,1,0.46,1,1.88
21100542,1,0.88,1,1.81
21100543,0,0.49,0,1.81
21100544,1,0.15,1,1.81
21100545,0,0.26,0,1.88
21100546,1,0.73,1,2.01
21100547,1,0.79,1,2.11
21100548,1,0.34,1,2.14
21100549,0,0.07,0,2.35
21100550,0,0.51,0,1.95
21100551,0,0.39,0,1.96
21100552,1,0.74,1,1.9
21100553,0,0.68,0,2.2
21100554,0,0.56,0,1.94
21100555,0,0.37,0,2.22
21100556,0,0.09,0,1.87
21100557,1,0.96,1,1.86
21100558,1,0.14,1,1.82
21100559,1,0.65,1,1.92
21100560,1,0.56,1,1.85
21100561,1,0.76,1,1.84
21100562,1,0.17,1,1.9
21100563,1,0.04,1,2.29
21100564,0,0.61,0,2.13
21100565,1,0.82,1,2.01
21100566,1,0.44,1,2.03
21100567,1,0.33,1,2.28
21100568,1,0.29,1,1.69
21100569,1,0.37,1,1.95
21100570,1,0.23,1,1.82
21100571,1,0.25,1,2.18
21100572,0,0.36,0,2.05
21100573,1,0.63,1,1.84
21100574,1,0.39,1,1.96
21100575,0,0.42,0,1.85
21100576,1,0.77,1,1.94
21100577,1,0.71,1,1.87
21100578,1,0.45,1,2.35
21100579,0,0.84,0,1.87
21100580,1,0.11,1,1.82
21100581,0,0.52,0,1.88
21100582,0,0.98,0,1.72
21100583,1,0.55,1,1.9
21100584,1,0.48,1,1.85
21100585,0,0.24,0,2.04
21100586,1,0.59,1,1.86
21100587,1,0.55,1,2.41
21100588,0,0.84,0,1.95
21100589,0,0.81,0,1.9
